File name,Date,Sample ID,Replicate number,Mouse ID,Sex,Age,Genotype,Stress-relaxation 60s,Rate of change of stress 60s,S60 clamped,Hysteresis strain energy per unit volume,Hysteresis %,Average diameter (um),C.s.a (um squared),C.s.a (mm squared),Sample length (mm),Failure force (N) - corrected,Failure stress (MPa) - corrected,Failure strain (%) - corrected,Failure extension (mm) - corrected,Max modulus (sliding window),Stress at max modulus (sliding window),Strain at max modulus (sliding window),Time at max modulus (s),Force at max modulus (N),Displacement at max modulus (mm),Max modulus fit R2,Max modulus fit intercept (MPa),Max modulus fit n points,SNR preconditioning,SNR hold,SNR failure,SNR preconditioning pass,SNR hold pass,SNR failure pass,Residual preconditioning,Residual hold,Residual failure,Residual preconditioning pass,Residual hold pass,Residual failure pass,Range preconditioning,Range hold,Range failure,Range preconditioning pass,Range hold pass,Range failure pass,Preconditioning pass,Hold pass,Failure pass,Force-Time plot,Force-Extension plot
210522 MRC Sample D6Data.csv,22.05.2021,D,6,85.3,F,18wks,oim Hom,100,-0.002353621667,False,0.0005234667591,0.4192494952,77.546,4722.89927,0.004722899,7.001,0,0,0,0,,,,,,,,,0,0.7394600599,0.7194716829,0.5889595337,False,False,False,0.07623478536,0.1705094392,0.1625552271,True,False,False,0.025,0.01,0.015,True,False,True,True,False,False,results/plots/210522_Sample_D6_force_time.png,results/plots/210522_Sample_D6_force_extension.png
210522 MRC Sample E10Data.csv,22.05.2021,E,10,95.3,F,18wks,oim Hom,-48.10242707,0.002828155993,False,-0.001834771479,-10.21611308,79.95166667,5020.476335,0.005020476,10.001,0.015,2.987764507,0.1799820018,0.018,1.184461607e-13,0.9959215023,0,781.5,-0.007,0,0.3571428571,0.9959215023,35,1.518222211,1.425780473,1.562890573,False,False,False,0.1849537981,0.1856478295,0.2287363131,False,False,False,0.02,0.02,0.015,True,True,True,False,False,False,results/plots/210522_Sample_E10_force_time.png,results/plots/210522_Sample_E10_force_extension.png
210522 MRC Sample E2Data.csv,22.05.2021,E,2,95.3,F,18wks,oim Hom,100,-0.005977220196,True,-0.0008224180238,-1.774264489,80.66666667,5110.673116,0.005110673,10,0.02,3.913378923,2.69,0.269,1.305783322e-13,0.9783447307,0,781.52,-0.007,0,-9.146341463,0.9783447307,41,0.9040072252,0.5631846423,0.4210183963,False,False,False,0.1841537888,0.1911418572,0.188209747,False,False,False,0.025,0.025,0.02,True,True,True,False,False,False,results/plots/210522_Sample_E2_force_time.png,results/plots/210522_Sample_E2_force_extension.png
210522 MRC Sample E3Data.csv,22.05.2021,E,3,95.3,F,18wks,oim Hom,63.23141512,-0.01234537508,False,0.03041305861,22.60878364,65.344,3353.523187,0.003353523,10.001,0.015,4.472908043,9.9890011,0.999,6.494139222e-14,1.490969348,0.09659034097,799.24,-0.007,0.966,-0.2941176471,1.490969348,34,0.6932119069,2.353751379,4.09641653,False,False,True,0.06119337785,0.06517124448,0.1276724793,True,True,False,0.035,0.03,0.025,True,True,True,True,True,False,results/plots/210522_Sample_E3_force_time.png,results/plots/210522_Sample_E3_force_extension.png
210522 MRC Sample E4Data.csv,22.05.2021,E,4,95.3,F,18wks,oim Hom,100,-0.02282034128,True,-0.001839126899,-6.920208707,73.94233333,4294.139843,0.00429414,10.001,0.01,2.328755001,2.939706029,0.294,,,,,,,,,0,0.544300696,0.353794436,0.5441645526,False,False,False,0.2345384635,0.2419216433,0.1832533331,False,False,False,0.02,0.02,0.02,True,True,True,False,False,False,results/plots/210522_Sample_E4_force_time.png,results/plots/210522_Sample_E4_force_extension.png
210522 MRC Sample E5Data.csv,22.05.2021,E,5,95.3,F,18wks,oim Hom,38.28923658,-0.008354492923,False,0.00234888513,2.518246274,70.90833333,3948.975475,0.003948975,10,0.015,3.798454029,0,0,,,,,,,,,0,0.744281236,1.267840445,0.7170896724,False,False,False,0.1235033298,0.1914665889,0.1425415479,False,False,False,0.035,0.025,0.025,True,True,True,False,False,False,results/plots/210522_Sample_E5_force_time.png,results/plots/210522_Sample_E5_force_extension.png
210522 MRC Sample E7Data.csv,22.05.2021,E,7,95.3,F,18wks,oim Hom,1.586408767,-0.0001445230288,False,0.01859286493,21.74262511,70.74833333,3931.174373,0.003931174,10,0.02,5.087538735,12.1,1.21,1.490912349e-13,1.271884684,0.0036,782.53,-0.007,0.036,0.6587301587,1.271884684,70,2.2730835,0.8172073088,0.6067520376,False,False,False,0.1183089882,0.1942995223,0.176420941,False,False,False,0.035,0.025,0.02,True,True,True,False,False,False,results/plots/210522_Sample_E7_force_time.png,results/plots/210522_Sample_E7_force_extension.png
210522 MRC Sample E8Data.csv,22.05.2021,E,8,95.3,F,18wks,oim Hom,100,-0.009707251953,True,-0.00010436217,-0.1259046349,60.87,2910.023424,0.002910023,10.001,0.015,5.154598434,1.449855014,0.145,2.12716674e-13,1.718199478,0.002399760024,782.33,-0.002,0.024,-8.344827586,1.718199478,29,1.199922386,0.6069628833,0.6581761933,False,False,False,0.1749762088,0.1896321058,0.1264907728,False,False,False,0.025,0.025,0.025,True,True,True,False,False,False,results/plots/210522_Sample_E8_force_time.png,results/plots/210522_Sample_E8_force_extension.png
210523 MRC Sample A1Data.csv,23.05.2021,A,1,58.5,F,18wks,oim Wt,10.28479121,-0.02400262225,False,0.1085899396,41.77294802,104.041,8501.565731,0.008501566,14.001,0.395,46.46202829,7.828012285,1.096,966.1886116,27.28909003,0.04313977573,789.66,0.233,0.604,0.7560586718,-13.82527377,91,25.78420018,61.23473733,226.8354555,True,True,True,0.03290720129,0.03024714973,0.02771447535,True,True,True,0.158,0.129,0.41,True,True,True,True,True,True,results/plots/210523_Sample_A1_force_time.png,results/plots/210523_Sample_A1_force_extension.png
210523 MRC Sample A10Data.csv,23.05.2021,A,10,58.5,F,18wks,oim Wt,11.8690463,-0.02733646116,False,0.1720999094,42.9125203,110.2353333,9544.023949,0.009544024,14.001,0.331,34.68138806,7.79230055,1.091,769.0435846,6.705766876,0.01192771945,784.05,0.07,0.167,0.8952768015,-1.947052832,181,52.56463284,30.86130636,59.59759658,True,True,True,0.02322852951,0.03048253774,0.0177469833,True,True,True,0.198,0.143,0.37,True,True,True,True,True,True,results/plots/210523_Sample_A10_force_time.png,results/plots/210523_Sample_A10_force_extension.png
210523 MRC Sample A2Data.csv,23.05.2021,A,2,58.5,F,18wks,oim Wt,30.96427499,-0.05031667459,False,0.1130642359,42.86388576,123.179,11916.8982,0.011916898,14.001,0.277,23.24430401,9.18505821,1.286,495.4126132,5.790097389,0.0162845511,784.83,0.07,0.228,0.8639617985,-1.949681999,181,82.25050813,57.33349722,154.9838864,True,True,True,0.02330054308,0.031587968,0.02401678214,True,True,True,0.168,0.129,0.316,True,True,True,True,True,True,results/plots/210523_Sample_A2_force_time.png,results/plots/210523_Sample_A2_force_extension.png
210523 MRC Sample A3Data.csv,23.05.2021,A,3,58.5,F,18wks,oim Wt,5.905470622,-0.009197938915,False,0.1351363604,46.49426857,104.2563333,8536.793472,0.008536793,14,0.134,15.69676107,3.5,0.49,669.0781444,7.49696051,0.01971428571,785.45,0.065,0.276,0.8473212791,-5.173421145,123,16.19526257,55.94311549,87.44767264,True,True,True,0.02185743499,0.02786965068,0.03526877145,True,True,True,0.144,0.094,0.173,True,True,True,True,True,True,results/plots/210523_Sample_A3_force_time.png,results/plots/210523_Sample_A3_force_extension.png
210523 MRC Sample A4Data.csv,23.05.2021,A,4,58.5,F,18wks,oim Wt,3.462200475,-0.003508329057,False,0.1026988236,39.39638888,138.742,15118.3983,0.015118398,14,0.291,19.24807112,9.892857143,1.385,355.7781421,7.2097586,0.02964285714,787.23,0.13,0.415,0.8447488572,-2.478843423,180,36.77426987,15.09899244,42.17637107,True,True,True,0.02591372119,0.0354035159,0.0232130488,True,True,True,0.198,0.134,0.326,True,True,True,True,True,True,results/plots/210523_Sample_A4_force_time.png,results/plots/210523_Sample_A4_force_extension.png
210523 MRC Sample A5Data.csv,23.05.2021,A,5,58.5,F,18wks,oim Wt,3.619093818,-0.007230029216,False,0.08697180825,38.65908974,112.7643333,9986.961933,0.009986962,14.001,0.395,39.55156733,9.956431683,1.394,825.3256974,6.408355214,0.01614170416,784.81,0.065,0.226,0.9421260709,-6.782942863,180,29.83755485,84.54135052,280.1827613,True,True,True,0.02013438665,0.02126472537,0.0146647887,True,True,True,0.144,0.149,0.41,True,True,True,True,True,True,results/plots/210523_Sample_A5_force_time.png,results/plots/210523_Sample_A5_force_extension.png
210523 MRC Sample A6Data.csv,23.05.2021,A,6,58.5,F,18wks,oim Wt,7.662200987,-0.01563273205,False,0.1472086874,37.098451,120.5733333,11418.0625,0.011418063,14,0.271,23.73432341,4.75,0.665,661.129132,12.08611303,0.0235,786.12,0.174,0.329,0.882351329,-4.193449048,155,12.10320849,21.8083221,37.46326039,True,True,True,0.02073257715,0.0268211767,0.01521760967,True,True,True,0.237,0.178,0.321,True,True,True,True,True,True,results/plots/210523_Sample_A6_force_time.png,results/plots/210523_Sample_A6_force_extension.png
210523 MRC Sample A7Data.csv,23.05.2021,A,7,58.5,F,18wks,oim Wt,10.86775919,-0.02691816385,False,0.1700673185,38.93696028,99.172,7724.458155,0.007724458,14,0.301,38.9671353,8.407142857,1.177,782.4233553,8.285370961,0.01178571429,784.02,0.07,0.165,0.8701723644,-0.9622261238,179,10.92691103,28.15160051,139.1535789,True,True,True,0.02788460746,0.03149863669,0.02386340014,True,True,True,0.178,0.129,0.316,True,True,True,True,True,True,results/plots/210523_Sample_A7_force_time.png,results/plots/210523_Sample_A7_force_extension.png
210523 MRC Sample A8Data.csv,23.05.2021,A,8,58.5,F,18wks,oim Wt,4.9296901,-0.007985789109,False,0.0544591181,23.01341137,90.62033333,6449.724914,0.006449725,14,0.213,33.02466384,8.028571429,1.124,883.1323028,12.40362961,0.02478571429,786.37,0.051,0.347,0.9135079788,-8.940981897,180,11.57533871,5.779292221,45.15304877,True,True,True,0.04550915234,0.05159584495,0.02181815121,True,True,True,0.113,0.089,0.222,True,True,True,True,True,True,results/plots/210523_Sample_A8_force_time.png,results/plots/210523_Sample_A8_force_extension.png
210523 MRC Sample A9Data.csv,23.05.2021,A,9,58.5,F,18wks,oim Wt,10.36180685,-0.02251796088,False,0.1705944214,39.25421884,106.3096667,8876.36995,0.00887637,14,0.311,35.03684502,7.471428571,1.046,645.4356142,17.23677584,0.02978571429,787.26,0.154,0.417,0.8388213343,-2.717800401,179,13.38847255,33.44932897,119.6557224,True,True,True,0.02352085316,0.02990975734,0.01923462166,True,True,True,0.188,0.134,0.35,True,True,True,True,True,True,results/plots/210523_Sample_A9_force_time.png,results/plots/210523_Sample_A9_force_extension.png
210523 MRC Sample B1Data.csv,23.05.2021,B,1,60.1,F,18wks,oim Wt,3.971654845,-0.007371391654,False,0.06596981243,31.47956467,131.178,13514.8706,0.013514871,14,0.356,26.34135391,7.521428571,1.053,573.3192083,4.809516865,0.01121428571,783.92,0.036,0.157,0.9652800363,-1.477564473,179,90.1305762,23.41008628,55.72020569,True,True,True,0.02854443107,0.02861642763,0.01544442999,True,True,True,0.182,0.168,0.365,True,True,True,True,True,True,results/plots/210523_Sample_B1_force_time.png,results/plots/210523_Sample_B1_force_extension.png
210523 MRC Sample B10Data.csv,23.05.2021,B,10,60.1,F,18wks,oim Wt,8.535067464,-0.01748979238,False,0.07359517411,35.30221287,124.041,12084.26941,0.012084269,14,0.228,18.86750452,3.792857143,0.531,699.0332072,9.019991197,0.01992857143,785.49,0.08,0.279,0.9255073598,-5.297905058,140,34.42387519,23.27994985,35.05150818,True,True,True,0.03051849941,0.03452819885,0.02102204782,True,True,True,0.173,0.158,0.237,True,True,True,True,True,True,results/plots/210523_Sample_B10_force_time.png,results/plots/210523_Sample_B10_force_extension.png
210523 MRC Sample B2Data.csv,23.05.2021,B,2,60.1,F,18wks,oim Wt,8.127684709,-0.005069495427,False,0.01652411568,15.93505163,128.095,12887.07148,0.012887071,14,0.198,15.36423599,6.435714286,0.901,472.1339155,5.742189207,0.02642857143,786.67,0.055,0.37,0.9369345085,-6.664787603,181,29.37914853,7.736714183,27.86910519,True,True,True,0.04847753571,0.04626943101,0.01912747294,True,True,True,0.089,0.079,0.212,True,True,True,True,True,True,results/plots/210523_Sample_B2_force_time.png,results/plots/210523_Sample_B2_force_extension.png
210523 MRC Sample B3Data.csv,23.05.2021,B,3,60.1,F,18wks,oim Wt,30.93469938,-0.02316125273,False,0.008108107664,18.54469366,106.1793333,8854.618808,0.008854619,14.001,0.159,17.9567297,5.385329619,0.754,737.8399284,10.05125122,0.0363545461,788.44,0.065,0.509,0.7355031095,-16.15349959,68,6.419826093,5.226333924,24.09410059,True,True,True,0.09369654291,0.08695397839,0.03076722388,False,False,True,0.059,0.054,0.173,True,True,True,False,False,True,results/plots/210523_Sample_B3_force_time.png,results/plots/210523_Sample_B3_force_extension.png
210523 MRC Sample B4Data.csv,23.05.2021,B,4,60.1,F,18wks,oim Wt,5.527911511,-0.01006905967,False,0.0796793964,35.84963628,119.1663333,11153.13693,0.011153137,14,0.306,27.43622714,7.278571429,1.019,639.1152466,6.634904601,0.01492857143,784.58,0.075,0.209,0.9554494352,-2.897513552,180,24.90021543,36.07844065,168.4170362,True,True,True,0.01955501762,0.02369595573,0.01699387361,True,True,True,0.158,0.139,0.34,True,True,True,True,True,True,results/plots/210523_Sample_B4_force_time.png,results/plots/210523_Sample_B4_force_extension.png
210523 MRC Sample B5Data.csv,23.05.2021,B,5,60.1,F,18wks,oim Wt,31.81581105,-0.02813354691,False,0.0206467057,23.57695943,141.3023333,15681.53415,0.015681534,14,0.341,21.7453216,8.471428571,1.186,558.1136611,4.400079737,0.02571428571,786.52,0.065,0.36,0.962022189,-9.945687067,181,37.14538302,21.56200511,69.13873895,True,True,True,0.04399628975,0.039329057,0.01380201052,True,True,True,0.118,0.108,0.356,True,True,True,True,True,True,results/plots/210523_Sample_B5_force_time.png,results/plots/210523_Sample_B5_force_extension.png
210523 MRC Sample B6Data.csv,23.05.2021,B,6,60.1,F,18wks,oim Wt,14.59735152,-0.03967435445,False,0.1044012139,30.7438389,91.818,6621.334657,0.006621335,14.001,0.228,34.43414357,7.370902078,1.032,833.279557,11.32702091,0.01871294908,785.22,0.046,0.262,0.8874392057,-3.432245337,181,32.47019817,16.94275933,32.81756049,True,True,True,0.03317024787,0.04373516524,0.02433223469,True,True,True,0.153,0.118,0.237,True,True,True,True,True,True,results/plots/210523_Sample_B6_force_time.png,results/plots/210523_Sample_B6_force_extension.png
210523 MRC Sample B7Data.csv,23.05.2021,B,7,60.1,F,18wks,oim Wt,18.12806123,-0.02943982319,False,0.07886738652,33.06728238,134.5173333,14211.7114,0.014211711,14.001,0.316,22.23518336,5.585315335,0.782,721.9643466,12.17305925,0.02806942361,786.94,0.174,0.393,0.9349189797,-8.238905542,113,20.40082342,40.6065666,134.0162602,True,True,True,0.01879795344,0.0228881538,0.01293810964,True,True,True,0.217,0.158,0.346,True,True,True,True,True,True,results/plots/210523_Sample_B7_force_time.png,results/plots/210523_Sample_B7_force_extension.png
210523 MRC Sample B8Data.csv,23.05.2021,B,8,60.1,F,18wks,oim Wt,25.01466524,-0.04731201528,False,0.09057533836,34.80192581,114.0786667,10221.1263,0.010221126,14,0.376,36.78655365,8.014285714,1.122,830.8614198,9.196638413,0.02178571429,785.82,0.075,0.305,0.9311773711,-9.121140294,181,84.89935582,22.74818346,80.62083978,True,True,True,0.03019507002,0.02851670146,0.01271810219,True,True,True,0.173,0.153,0.381,True,True,True,True,True,True,results/plots/210523_Sample_B8_force_time.png,results/plots/210523_Sample_B8_force_extension.png
210523 MRC Sample B9Data.csv,23.05.2021,B,9,60.1,F,18wks,oim Wt,11.01420444,-0.007175306667,False,0.1139516044,60.84785213,111.423,9750.784902,0.009750785,14.001,0.06,6.15335073,3.056924505,0.428,285.7242722,0.5127792275,0.01171344904,784,-0.014,0.164,0.6805252197,-2.731069313,80,1.965607247,5.405771696,9.435288534,False,True,True,0.06266004677,0.08848015161,0.06698109138,True,False,True,0.084,0.059,0.079,True,True,True,True,False,True,results/plots/210523_Sample_B9_force_time.png,results/plots/210523_Sample_B9_force_extension.png
210523 MRC Sample C1Data.csv,23.05.2021,C,1,77.1,F,18wks,oim Het,10.2649351,-0.003792590042,False,0.03767002482,41.04621329,131.404,13561.4789,0.013561479,14.001,0.425,31.33876475,11.34918934,1.589,466.1288675,18.58204404,0.07335190344,795.07,0.223,1.027,0.7999664549,-15.31761943,70,21.49956077,3.843134532,57.91225902,True,True,True,0.06663559932,0.0851061106,0.01049649879,True,False,True,0.079,0.059,0.434,True,True,True,True,False,True,results/plots/210523_Sample_C1_force_time.png,results/plots/210523_Sample_C1_force_extension.png
210523 MRC Sample C10Data.csv,23.05.2021,C,10,77.1,F,18wks,oim Het,22.43802982,-0.000980722359,False,0.04062934343,29.71222215,108.7683333,9291.6925,0.009291693,14,0.074,7.96410299,7.578571429,1.061,354.3116272,1.614345201,0.039,788.92,0.016,0.546,0.6914830967,-12.0868739,147,21.85889198,1.140680068,17.68289538,True,False,True,0.04969848523,0.08896099723,0.0408312368,True,False,True,0.074,0.034,0.094,True,True,True,True,False,True,results/plots/210523_Sample_C10_force_time.png,results/plots/210523_Sample_C10_force_extension.png
210523 MRC Sample C2Data.csv,23.05.2021,C,2,77.1,F,18wks,oim Het,6.446717325,-0.005053542342,False,0.09664918177,56.8087929,102.8426667,8306.853284,0.008306853,14.001,0.148,17.81661479,6.863795443,0.961,465.3144389,5.898744085,0.02864081137,787.05,0.011,0.401,0.7667364431,-6.756552381,181,5.347240383,6.218225907,19.40220861,True,True,True,0.06742088459,0.08968774501,0.03428182893,True,False,True,0.079,0.059,0.148,True,True,True,True,False,True,results/plots/210523_Sample_C2_force_time.png,results/plots/210523_Sample_C2_force_extension.png
210523 MRC Sample C3Data.csv,23.05.2021,C,3,77.1,F,18wks,oim Het,29.42465421,-0.05114593341,False,0.06650245873,37.56090529,116.226,10609.5378,0.010609538,14.001,0.282,26.57985673,8.656524534,1.212,542.0450704,6.974856021,0.01985572459,785.47,0.075,0.278,0.8571533371,-4.220896426,181,9.961114347,54.83371676,130.5658945,True,True,True,0.02764241925,0.02137220934,0.01419039161,True,True,True,0.124,0.124,0.287,True,True,True,True,True,True,results/plots/210523_Sample_C3_force_time.png,results/plots/210523_Sample_C3_force_extension.png
210523 MRC Sample C4Data.csv,23.05.2021,C,4,77.1,F,18wks,oim Het,-5.140447305,0.003267033953,False,0.05098767768,38.8353666,104.5026667,8577.182033,0.008577182,14,0.182,21.21909037,10.15714286,1.422,490.4582395,8.044600196,0.02828571429,786.98,0.036,0.396,0.8147396466,-7.411826025,180,3.949232695,6.579418548,27.71422962,True,True,True,0.06783204612,0.08044223211,0.025911898,True,False,True,0.079,0.059,0.187,True,True,True,True,False,True,results/plots/210523_Sample_C4_force_time.png,results/plots/210523_Sample_C4_force_extension.png
210523 MRC Sample C5Data.csv,23.05.2021,C,5,77.1,F,18wks,oim Het,100,-0.001575788824,True,0.01639028062,14.93835461,90.19333333,6389.086336,0.006389086,14,0.114,17.84292777,9.75,1.365,469.9040539,7.043260961,0.06642857143,793.83,0.046,0.93,0.8154163905,-23.43301061,149,6.046474291,0.8795432632,57.28376363,True,False,True,0.06361744612,0.1414976864,0.02924882335,True,False,True,0.045,0.015,0.129,True,True,True,True,False,True,results/plots/210523_Sample_C5_force_time.png,results/plots/210523_Sample_C5_force_extension.png
210523 MRC Sample C6Data.csv,23.05.2021,C,6,77.1,F,18wks,oim Het,100,-0.002394867852,True,0.0004543440497,2.311813753,115.9976667,10567.89253,0.010567893,14,0.177,16.74884483,11.75714286,1.646,364.5705368,3.690423436,0.05021428571,790.92,0.006,0.703,0.7673959865,-13.69024543,180,0.5422156159,0.8451582749,27.24452545,False,False,True,0.1938064771,0.2363205107,0.02906040026,False,False,True,0.029,0.024,0.182,True,True,True,False,False,True,results/plots/210523_Sample_C6_force_time.png,results/plots/210523_Sample_C6_force_extension.png
210523 MRC Sample C7Data.csv,23.05.2021,C,7,77.1,F,18wks,oim Het,9.653468504,-0.0138950856,False,0.05722604945,30.3167352,112.5556667,9950.035057,0.009950035,14,0.143,14.37180874,5.114285714,0.716,418.8224495,5.427116588,0.01507142857,784.62,0.065,0.211,0.815313086,-1.62063603,179,47.06696748,43.25405746,46.96077547,True,True,True,0.03241451145,0.02618661098,0.03060832921,True,True,True,0.114,0.109,0.173,True,True,True,True,True,True,results/plots/210523_Sample_C7_force_time.png,results/plots/210523_Sample_C7_force_extension.png
210523 MRC Sample C8Data.csv,23.05.2021,C,8,77.1,F,18wks,oim Het,2.764218278,-0.001904318665,False,0.1961763923,41.67913685,112.255,9896.947575,0.009896948,14.001,0.104,10.50829003,3.621169916,0.507,444.7313208,5.961433767,0.02849796443,787.02,0.06,0.399,0.7572304853,-6.875052045,76,10.83420493,21.50166663,49.38670216,True,True,True,0.01505128019,0.04454436637,0.03338380063,True,True,True,0.223,0.055,0.114,True,True,True,True,True,True,results/plots/210523_Sample_C8_force_time.png,results/plots/210523_Sample_C8_force_extension.png
210523 MRC Sample D1Data.csv,23.05.2021,D,1,77.2,F,18wks,oim Het,39.88943413,-0.01789232156,False,0.04182861054,44.98638202,106.157,8850.894316,0.008850894,14,0.113,12.76707189,10.77857143,1.509,327.8438331,7.230907974,0.06392857143,793.33,0.026,0.895,0.7795611154,-14.7960717,162,1.887683007,3.509112876,14.74436604,False,True,True,0.1385761122,0.1400362981,0.03661993312,False,False,True,0.039,0.039,0.113,True,True,True,False,False,True,results/plots/210523_Sample_D1_force_time.png,results/plots/210523_Sample_D1_force_extension.png
210523 MRC Sample D10Data.csv,23.05.2021,D,10,77.2,F,18wks,oim Het,14.34030302,-0.03410462222,False,0.07669457968,29.35755864,131.0856667,13495.85165,0.013495852,14,0.435,32.23212584,6.192857143,0.867,740.9103665,17.93143553,0.0315,787.56,0.243,0.441,0.9336573154,-4.956757965,100,18.89859862,52.35282404,131.2415608,True,True,True,0.02252104836,0.02333310955,0.01127197132,True,True,True,0.208,0.198,0.474,True,True,True,True,True,True,results/plots/210523_Sample_D10_force_time.png,results/plots/210523_Sample_D10_force_extension.png
210523 MRC Sample D2Data.csv,23.05.2021,D,2,77.2,F,18wks,oim Het,19.37049335,-0.009672334663,False,0.05182228344,41.79870397,119.9046667,11291.77079,0.011291771,14,0.223,19.74889501,9.064285714,1.269,387.1649396,8.767446665,0.04457142857,789.91,0.075,0.624,0.7913016328,-9.858912305,181,15.41909011,5.042497791,34.35535604,True,True,True,0.04775644607,0.07813418752,0.01999086196,True,True,True,0.113,0.059,0.237,True,True,True,True,True,True,results/plots/210523_Sample_D2_force_time.png,results/plots/210523_Sample_D2_force_extension.png
210523 MRC Sample D3Data.csv,23.05.2021,D,3,77.2,F,18wks,oim Het,60.9378586,-0.01495530017,False,0.04929003635,68.65510307,87.98666667,6080.28045,0.00608028,14.001,0.074,12.17049215,8.935076066,1.251,466.7701951,3.947186643,0.04028283694,789.14,-0.009,0.564,0.7707054968,-15.36747939,169,5.823181465,1.696047751,20.61339309,True,False,True,0.1095224708,0.2314151155,0.05619702283,False,False,True,0.039,0.019,0.079,True,True,True,False,False,True,results/plots/210523_Sample_D3_force_time.png,results/plots/210523_Sample_D3_force_extension.png
210523 MRC Sample D4Data.csv,23.05.2021,D,4,77.2,F,18wks,oim Het,1.686948438,-0.004828438068,False,0.09445556149,27.28314034,91.659,6598.42236,0.006598422,14.001,0.237,35.9176785,6.785229626,0.95,785.9789,6.819812373,0.0101421327,783.72,0.046,0.142,0.866787458,-0.1004766803,181,57.63500764,31.34450602,81.44773199,True,True,True,0.03029069859,0.03077475161,0.01719379209,True,True,True,0.134,0.119,0.276,True,True,True,True,True,True,results/plots/210523_Sample_D4_force_time.png,results/plots/210523_Sample_D4_force_extension.png
210523 MRC Sample D5Data.csv,23.05.2021,D,5,77.2,F,18wks,oim Het,-12.17909507,0.009328642117,False,0.1245280061,48.20807654,94.318,6986.811838,0.006986812,14,0.429,61.40139451,12.24285714,1.714,756.065709,25.33344249,0.05978571429,792.65,0.144,0.837,0.8778183105,-19.66283087,180,11.47250743,6.442157683,64.84714118,True,True,True,0.0473232364,0.08522012419,0.01096921969,True,False,True,0.113,0.059,0.434,True,True,True,True,False,True,results/plots/210523_Sample_D5_force_time.png,results/plots/210523_Sample_D5_force_extension.png
210523 MRC Sample D6Data.csv,23.05.2021,D,6,77.2,F,18wks,oim Het,35.95536953,-0.007705781291,False,0.06037673263,67.342712,103.389,8395.345059,0.008395345,14,0.212,25.2520891,11.2,1.568,480.3360318,11.07756739,0.06028571429,792.74,0.055,0.844,0.8111166404,-17.80450864,179,5.975702423,7.479341082,140.9470728,True,True,True,0.045656498,0.1384766866,0.02116319582,True,False,True,0.049,0.024,0.212,True,True,True,True,False,True,results/plots/210523_Sample_D6_force_time.png,results/plots/210523_Sample_D6_force_extension.png
210523 MRC Sample D7Data.csv,23.05.2021,D,7,77.2,F,18wks,oim Het,75.54863896,-0.0513054661,False,0.03593600327,54.44703267,109.636,9440.527154,0.009440527,14.001,0.316,33.47270761,12.32769088,1.726,460.713246,10.38077641,0.05113920434,791.09,0.06,0.716,0.7846757793,-13.22654269,180,3.682529199,26.94392946,216.5837793,True,True,True,0.06102344327,0.1024259953,0.01509043936,True,False,True,0.044,0.039,0.316,True,True,True,True,False,True,results/plots/210523_Sample_D7_force_time.png,results/plots/210523_Sample_D7_force_extension.png
210523 MRC Sample E1Data.csv,23.05.2021,E,1,102.3,F,18wks,oim Hom,100,-0.003199094845,True,0.0637561328,40.85308801,64.44,3261.376555,0.003261377,14,0.03,9.19856858,6.457142857,0.904,235.4955912,4.59928429,0.05435714286,791.67,-0.014,0.761,0.2826864402,-8.898101955,93,4.392704196,0.8936251446,4.362113467,True,False,True,0.1479216198,0.2421218903,0.1234223001,False,False,False,0.039,0.024,0.039,True,True,True,False,False,False,results/plots/210523_Sample_E1_force_time.png,results/plots/210523_Sample_E1_force_extension.png
210523 MRC Sample E10Data.csv,23.05.2021,E,10,102.3,F,18wks,oim Hom,35.92161515,-0.008182464118,False,0.01257114414,35.99431917,89.97666667,6358.426879,0.006358427,14,0.024,3.774518446,14.89285714,2.085,56.05231811,0.7863580096,0.01821428571,785.18,-0.033,0.255,0.2192853155,-0.002378496708,78,1.345398817,6.83793855,5.142882338,False,True,True,0.1012929512,0.1981814769,0.1445162942,False,False,False,0.034,0.019,0.024,True,True,True,False,False,False,results/plots/210523_Sample_E10_force_time.png,results/plots/210523_Sample_E10_force_extension.png
210523 MRC Sample E2Data.csv,23.05.2021,E,2,102.3,F,18wks,oim Hom,60.76576432,-0.01504848365,False,0.01317059917,18.02299987,61.57433333,2977.757438,0.002977757,14.001,0.014,4.701525343,0,0,,,,,,,,,0,1.139538949,0.805660778,0.7346283713,False,False,False,0.1917158354,0.2879613985,0.2947678318,False,False,False,0.029,0.019,0.019,True,True,True,False,False,False,results/plots/210523_Sample_E2_force_time.png,results/plots/210523_Sample_E2_force_extension.png
210523 MRC Sample E3Data.csv,23.05.2021,E,3,102.3,F,18wks,oim Hom,63.01029534,-0.01025992174,False,0.01239886327,22.92095883,70.59866667,3914.559327,0.003914559,14.001,0.014,3.576392641,0,0,,,,,,,,,0,0.7577093018,1.068072752,0.9986220711,False,False,False,0.2874996787,0.2948626494,0.3030734391,False,False,False,0.019,0.019,0.019,True,True,True,False,False,False,results/plots/210523_Sample_E3_force_time.png,results/plots/210523_Sample_E3_force_extension.png
